priority,status,asset_path,upload_to,type,owner,example_page,source_files,notes
Done,Exists,/assets/images/course/07.jpg,public/assets/images/course/07.jpg,Image,Admin,/programmes/,src/pages/programmes/index.astro,
Done,Exists,/assets/images/course/08.jpg,public/assets/images/course/08.jpg,Image,Admin,/programmes/,src/pages/programmes/index.astro,
Done,Exists,/assets/images/course/09.jpg,public/assets/images/course/09.jpg,Image,Admin,/programmes/,src/pages/programmes/index.astro,
Done,Exists,/assets/images/course/10.jpg,public/assets/images/course/10.jpg,Image,Admin,/programmes/,src/pages/programmes/index.astro,
Done,Exists,/assets/images/course/11.jpg,public/assets/images/course/11.jpg,Image,Admin,/programmes/,src/pages/programmes/index.astro,
Done,Exists,/assets/images/course/12.jpg,public/assets/images/course/12.jpg,Image,Admin,/programmes/,src/pages/programmes/index.astro,
Done,Exists,/assets/images/course/13.jpg,public/assets/images/course/13.jpg,Image,Admin,/programmes/,src/pages/programmes/index.astro,
Done,Exists,/assets/images/course/14.jpg,public/assets/images/course/14.jpg,Image,Admin,/programmes/,src/pages/programmes/index.astro,
Done,Exists,/assets/images/course/15.jpg,public/assets/images/course/15.jpg,Image,Admin,/programmes/,src/pages/programmes/index.astro,
Done,Exists,/assets/images/course/admission-bg.jpg,public/assets/images/course/admission-bg.jpg,Image,Admin,/advisory-council/,src/pages/advisory-council/index.astro,
Done,Exists,/assets/images/event/01.jpg,public/assets/images/event/01.jpg,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/event/02.jpg,public/assets/images/event/02.jpg,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/event/03.jpg,public/assets/images/event/03.jpg,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/faculty/01.jpg,public/assets/images/faculty/01.jpg,Image,Raghu,/messages/,src/pages/messages/index.astro,
Done,Exists,/assets/images/faculty/02.jpg,public/assets/images/faculty/02.jpg,Image,Raghu,/messages/,src/pages/messages/index.astro,
Done,Exists,/assets/images/faculty/03.jpg,public/assets/images/faculty/03.jpg,Image,Raghu,/messages/,src/pages/messages/index.astro,
Done,Exists,/assets/images/faculty/civil/1163.jpg,public/assets/images/faculty/civil/1163.jpg,Image,Raghu,/departments/civil/committees/,src/pages/departments/civil/committees/index.astro,
Done,Exists,/assets/images/faculty/civil/1165.jpg,public/assets/images/faculty/civil/1165.jpg,Image,Raghu,/departments/civil/committees/,src/pages/departments/civil/committees/index.astro,
Done,Exists,/assets/images/faculty/civil/1349.jpg,public/assets/images/faculty/civil/1349.jpg,Image,Raghu,/departments/civil/committees/,src/pages/departments/civil/committees/index.astro,
Done,Exists,/assets/images/faculty/civil/432.jpg,public/assets/images/faculty/civil/432.jpg,Image,Raghu,/departments/civil/committees/,src/pages/departments/civil/committees/index.astro,
Done,Exists,/assets/images/faculty/civil/454.jpg,public/assets/images/faculty/civil/454.jpg,Image,Raghu,/departments/civil/committees/,src/pages/departments/civil/committees/index.astro,
Done,Exists,/assets/images/faculty/civil/515.jpg,public/assets/images/faculty/civil/515.jpg,Image,Raghu,/departments/civil/committees/,src/pages/departments/civil/committees/index.astro,
Done,Exists,/assets/images/faculty/civil/535.jpg,public/assets/images/faculty/civil/535.jpg,Image,Raghu,/departments/civil/committees/,src/pages/departments/civil/committees/index.astro,
Done,Exists,/assets/images/faculty/civil/550.jpg,public/assets/images/faculty/civil/550.jpg,Image,Raghu,/departments/civil/,src/pages/departments/civil/index.astro,
Done,Exists,/assets/images/faculty/civil/695.jpg,public/assets/images/faculty/civil/695.jpg,Image,Raghu,/departments/civil/committees/,src/pages/departments/civil/committees/index.astro,
Done,Exists,/assets/images/faculty/civil/939.jpg,public/assets/images/faculty/civil/939.jpg,Image,Raghu,/departments/civil/committees/,src/pages/departments/civil/committees/index.astro,
Done,Exists,/assets/images/faculty/civil/959.jpg,public/assets/images/faculty/civil/959.jpg,Image,Raghu,/departments/civil/committees/,src/pages/departments/civil/committees/index.astro,
Done,Exists,/assets/images/faculty/civil/995.jpg,public/assets/images/faculty/civil/995.jpg,Image,Raghu,/departments/civil/committees/,src/pages/departments/civil/committees/index.astro,
Done,Exists,/assets/images/faculty/civil/CivilEngineeringHome.png,public/assets/images/faculty/civil/CivilEngineeringHome.png,Image,Raghu,/departments/civil/,src/pages/departments/civil/index.astro,
Done,Exists,/assets/images/faculty/civil/PSubbarao.jpg,public/assets/images/faculty/civil/PSubbarao.jpg,Image,Raghu,/departments/civil/committees/,src/pages/departments/civil/committees/index.astro,
Done,Exists,/assets/images/faculty/civil/SriKalyanaRamaJyosyula.jpg,public/assets/images/faculty/civil/SriKalyanaRamaJyosyula.jpg,Image,Raghu,/departments/civil/committees/,src/pages/departments/civil/committees/index.astro,
Done,Exists,/assets/images/faculty/civil/UmaMaheshwararao.jpg,public/assets/images/faculty/civil/UmaMaheshwararao.jpg,Image,Raghu,/departments/civil/committees/,src/pages/departments/civil/committees/index.astro,
Done,Exists,/assets/images/faculty/civil/bharath.jpg,public/assets/images/faculty/civil/bharath.jpg,Image,Raghu,/departments/civil/committees/,src/pages/departments/civil/committees/index.astro,
Done,Exists,/assets/images/faculty/cse/1052.jpg,public/assets/images/faculty/cse/1052.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1072.jpg,public/assets/images/faculty/cse/1072.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1093.jpg,public/assets/images/faculty/cse/1093.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1099.jpg,public/assets/images/faculty/cse/1099.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1100.jpg,public/assets/images/faculty/cse/1100.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1129.jpg,public/assets/images/faculty/cse/1129.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1133.jpg,public/assets/images/faculty/cse/1133.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1138.jpg,public/assets/images/faculty/cse/1138.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1151.jpg,public/assets/images/faculty/cse/1151.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1152.jpg,public/assets/images/faculty/cse/1152.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1153.jpg,public/assets/images/faculty/cse/1153.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1155.jpg,public/assets/images/faculty/cse/1155.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1174.jpg,public/assets/images/faculty/cse/1174.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1178.jpg,public/assets/images/faculty/cse/1178.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1191.jpg,public/assets/images/faculty/cse/1191.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1192.jpg,public/assets/images/faculty/cse/1192.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1194.jpg,public/assets/images/faculty/cse/1194.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1220.jpg,public/assets/images/faculty/cse/1220.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1304.jpg,public/assets/images/faculty/cse/1304.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1319.jpg,public/assets/images/faculty/cse/1319.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1320.jpg,public/assets/images/faculty/cse/1320.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1350.jpg,public/assets/images/faculty/cse/1350.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1351.jpg,public/assets/images/faculty/cse/1351.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1355.jpg,public/assets/images/faculty/cse/1355.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1361.jpg,public/assets/images/faculty/cse/1361.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1362.jpg,public/assets/images/faculty/cse/1362.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1363.jpg,public/assets/images/faculty/cse/1363.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1368.jpg,public/assets/images/faculty/cse/1368.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1378.jpg,public/assets/images/faculty/cse/1378.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1380.jpg,public/assets/images/faculty/cse/1380.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1381.jpg,public/assets/images/faculty/cse/1381.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1384.jpg,public/assets/images/faculty/cse/1384.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1385.jpg,public/assets/images/faculty/cse/1385.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1393.jpg,public/assets/images/faculty/cse/1393.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1395.jpg,public/assets/images/faculty/cse/1395.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1400.jpg,public/assets/images/faculty/cse/1400.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1402.jpg,public/assets/images/faculty/cse/1402.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1403.jpg,public/assets/images/faculty/cse/1403.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1405.jpg,public/assets/images/faculty/cse/1405.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1406.jpg,public/assets/images/faculty/cse/1406.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1407.jpg,public/assets/images/faculty/cse/1407.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1473.jpg,public/assets/images/faculty/cse/1473.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1475.jpg,public/assets/images/faculty/cse/1475.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1477.jpg,public/assets/images/faculty/cse/1477.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1482.jpg,public/assets/images/faculty/cse/1482.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1484.jpg,public/assets/images/faculty/cse/1484.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1485.jpg,public/assets/images/faculty/cse/1485.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1486.jpg,public/assets/images/faculty/cse/1486.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1489.jpg,public/assets/images/faculty/cse/1489.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1490.jpg,public/assets/images/faculty/cse/1490.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1491.jpg,public/assets/images/faculty/cse/1491.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1492.jpg,public/assets/images/faculty/cse/1492.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1493.jpg,public/assets/images/faculty/cse/1493.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/1496.jpg,public/assets/images/faculty/cse/1496.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/222.jpg,public/assets/images/faculty/cse/222.jpg,Image,Raghu,/departments/cse/,src/pages/departments/cse/index.astro,
Done,Exists,/assets/images/faculty/cse/320.jpg,public/assets/images/faculty/cse/320.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/375.jpg,public/assets/images/faculty/cse/375.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/437.jpg,public/assets/images/faculty/cse/437.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/452.jpg,public/assets/images/faculty/cse/452.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/482.jpg,public/assets/images/faculty/cse/482.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/499.jpg,public/assets/images/faculty/cse/499.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/524.jpg,public/assets/images/faculty/cse/524.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/537.jpg,public/assets/images/faculty/cse/537.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/538.jpg,public/assets/images/faculty/cse/538.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/580.jpg,public/assets/images/faculty/cse/580.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/587.jpg,public/assets/images/faculty/cse/587.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/590.jpg,public/assets/images/faculty/cse/590.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/605.jpg,public/assets/images/faculty/cse/605.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/606.jpg,public/assets/images/faculty/cse/606.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/607.jpg,public/assets/images/faculty/cse/607.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/609.jpg,public/assets/images/faculty/cse/609.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/610.jpg,public/assets/images/faculty/cse/610.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/632.jpg,public/assets/images/faculty/cse/632.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/818.jpg,public/assets/images/faculty/cse/818.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/850.jpg,public/assets/images/faculty/cse/850.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/867.jpg,public/assets/images/faculty/cse/867.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/966.jpg,public/assets/images/faculty/cse/966.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/973.jpg,public/assets/images/faculty/cse/973.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/cse/978.jpg,public/assets/images/faculty/cse/978.jpg,Image,Raghu,/departments/cse/faculty/,src/pages/departments/cse/faculty/index.astro,
Done,Exists,/assets/images/faculty/ece/313.jpg,public/assets/images/faculty/ece/313.jpg,Image,Raghu,/departments/ece/,src/pages/departments/ece/index.astro,
Done,Exists,/assets/images/faculty/eee/1046.jpg,public/assets/images/faculty/eee/1046.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/1075.jpg,public/assets/images/faculty/eee/1075.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/1087.jpg,public/assets/images/faculty/eee/1087.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/1176.jpg,public/assets/images/faculty/eee/1176.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/1183.jpg,public/assets/images/faculty/eee/1183.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/1184.jpg,public/assets/images/faculty/eee/1184.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/1185.jpg,public/assets/images/faculty/eee/1185.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/1195.jpg,public/assets/images/faculty/eee/1195.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/1204.jpg,public/assets/images/faculty/eee/1204.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/1205.jpg,public/assets/images/faculty/eee/1205.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/1209.jpg,public/assets/images/faculty/eee/1209.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/1345.jpg,public/assets/images/faculty/eee/1345.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/221.jpg,public/assets/images/faculty/eee/221.jpg,Image,Raghu,/departments/eee/,src/pages/departments/eee/index.astro,
Done,Exists,/assets/images/faculty/eee/283.jpg,public/assets/images/faculty/eee/283.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/347.jpg,public/assets/images/faculty/eee/347.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/381.jpg,public/assets/images/faculty/eee/381.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/395.jpg,public/assets/images/faculty/eee/395.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/404.jpg,public/assets/images/faculty/eee/404.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/405.jpg,public/assets/images/faculty/eee/405.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/496.jpg,public/assets/images/faculty/eee/496.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/529.jpg,public/assets/images/faculty/eee/529.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/567.jpg,public/assets/images/faculty/eee/567.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/593.jpg,public/assets/images/faculty/eee/593.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/652.jpg,public/assets/images/faculty/eee/652.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/653.jpg,public/assets/images/faculty/eee/653.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/654.jpg,public/assets/images/faculty/eee/654.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/655.jpg,public/assets/images/faculty/eee/655.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/683.jpg,public/assets/images/faculty/eee/683.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/691.jpg,public/assets/images/faculty/eee/691.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/692.jpg,public/assets/images/faculty/eee/692.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/693.jpg,public/assets/images/faculty/eee/693.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/699.jpg,public/assets/images/faculty/eee/699.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/874.jpg,public/assets/images/faculty/eee/874.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/881.jpg,public/assets/images/faculty/eee/881.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/882.jpg,public/assets/images/faculty/eee/882.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/941.jpg,public/assets/images/faculty/eee/941.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/965.jpg,public/assets/images/faculty/eee/965.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/967.jpg,public/assets/images/faculty/eee/967.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/970.jpg,public/assets/images/faculty/eee/970.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/eee/986.jpg,public/assets/images/faculty/eee/986.jpg,Image,Raghu,/departments/eee/faculty/,src/pages/departments/eee/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1007.jpg,public/assets/images/faculty/it/1007.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1051.jpg,public/assets/images/faculty/it/1051.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1110.jpg,public/assets/images/faculty/it/1110.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1131.jpg,public/assets/images/faculty/it/1131.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1134.jpg,public/assets/images/faculty/it/1134.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1145.jpg,public/assets/images/faculty/it/1145.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1206.jpg,public/assets/images/faculty/it/1206.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1207.jpg,public/assets/images/faculty/it/1207.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1221.jpg,public/assets/images/faculty/it/1221.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1229.jpg,public/assets/images/faculty/it/1229.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
